DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.1021/acssuschemeng.5c00006,high entropy alloys spall strength,Self-aggregation of the Interfacial Passivation Layer from Ionic Additive-Stabilized PbI<sub>2</sub> Film for High-Performance Perovskite Solar Cells,ACS Sustainable Chemistry &amp; Engineering,,,,https://doi.org/10.1021/acssuschemeng.5c00006,,,,,,,2025-3-27,"Qin, Cao, Yan, Wang, Xuwu, Xiang, Jiangsheng, Yu, Jie, Zhou"
10.18173/2354-1075.2025-0031,high entropy alloys spall strength,ĐỀ XUẤT NGUYÊN TẮC ĐẶT CÂU HỎI TRONG DẠY VIẾT CHO HỌC SINH THPT: NHÌN TỪ LÍ THUYẾT THỤ ĐẮC NGÔN NGỮ,Journal of Science Educational Science,,,,https://doi.org/10.18173/2354-1075.2025-0031,,,,,,,2025-3-27,"Trương, Thanh Tòng, Phó, Đăng Khoa"
10.1007/s42107-025-01319-6,high entropy alloys spall strength,Machine learning modelling for strength prediction and durability investigation of alkali activated binders with POFA and granite dust,Asian Journal of Civil Engineering,,,,https://doi.org/10.1007/s42107-025-01319-6,,,,,,,2025-3-27,"Mehar Sai, Komaragiri, Subhani, Shaik, Santhosh Kumar, Gedela, Sk M., Subhani"
10.1093/chromsci/bmaf020,high entropy alloys spall strength,An High Performance Thin Layer Chromatography (HPTLC) Validated Method for the Determination of Ephedrine Alkaloids in Multi-Plant Formulations,Journal of Chromatographic Science,,,,https://doi.org/10.1093/chromsci/bmaf020,,,,,,,2025-3-27,"Simonetta, Gemma, Giuseppina, Multari, Francesca R, Gallo"
10.1002/cssc.202500035,high entropy alloys spall strength,Sustainable Aloe‐Emodin as an Advanced Organic Cathode for High‐Performance Aluminum‐Ion Batteries,ChemSusChem,,,,https://doi.org/10.1002/cssc.202500035,,,,,,,2025-3-27,"Zhenshuai, Wang, Haihua, Qiu, Ruoyu, Hong, Minglin, Li"
10.1002/adfm.202500596,high entropy alloys spall strength,Tuning Li Stripping/Plating Routes by Crystalline Engineering of LiMg Alloys for High‐Energy–Density Li‐Metal Batteries,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202500596,,,,,,,2025-3-27,"Zenan, Zhao, Xiaozhen, Chen, Wenze, Cao, Kai, Zhang, Hongrui, Li, Qiang, Liu, Tinglu, Song, Jing, Wang, Yang, Liu, Guang, Wang, Dongwei, Xu, Feng, Wu, Guoqiang, Tan"
10.1002/aenm.202406032,high entropy alloys spall strength,Biologically Insoluble Binder for High‐Performance Cathodes in Lithium‐Ion Batteries,Advanced Energy Materials,,,,https://doi.org/10.1002/aenm.202406032,,,,,,,2025-3-27,"Jinwei, Zhou, Siyao, Wu, Qihou, Li, Feixiang, Wu"
10.1177/25165984251325408,high entropy alloys spall strength,Development and characterization of contact methods for accurate contact detection between cutting tool and workpiece in high-speed micromilling process,Journal of Micromanufacturing,,,,https://doi.org/10.1177/25165984251325408,,,,,,,2025-3-27,"Sumitava, Paul, Kundan K., Singh"
10.38212/2224-6614.3527,high entropy alloys spall strength,"Protective role of Hsian-tsao ethanol extract against body fat, serum lipid profiles, and hepatic lipid profiles in high-fat diet-fed rats",Journal of Food and Drug Analysis,,,,https://doi.org/10.38212/2224-6614.3527,,,,,,,2025-3-27,"Ching-Chang, Cho, Gow-Chin, Yen, Hsin-Yi, Lee, Chun-Tse, Tsai, Wei-Tang, Chang, Chin-Lin, Hsu"
10.1002/adsu.202400969,high entropy alloys spall strength,Advancing Molten Alkali Borate Sorbents for High‐Temperature Carbon Capture by Structural Elucidation of the Ionic‐Oxide Reaction Mechanism,Advanced Sustainable Systems,,,,https://doi.org/10.1002/adsu.202400969,,,,,,,2025-3-27,"David, Unnervik, Takuya, Harada"
10.3390/jcs9040160,high entropy alloys spall strength,Numerical Study on the Influence of Saltwater Seepage in High-Pressure Salt-Gypsum Layers on Wellbore Integrity,Journal of Composites Science,,,,https://doi.org/10.3390/jcs9040160,,,,,,,2025-3-27,"Bin, Li, Nanxiang, Liu, Mingchi, Zhu, Xuyue, Chen"
10.3390/app15073669,high entropy alloys spall strength,Effect of Tendon Profile Layout on Flexural Strength of Unbonded Post-Tensioned Prestressed Concrete Bridge I-Girder,Applied Sciences,,,,https://doi.org/10.3390/app15073669,,,,,,,2025-3-27,"Swar I., Hasib, Assim M., Lateef, Omar Q., Aziz"
10.31462/jseam.2025.01013030,high entropy alloys spall strength,A comprehensive study on the determination of compressive strength of concrete containing fly ash and blast furnace slag based on machine and ensemble learning,Journal of Structural Engineering &amp; Applied Mechanics,,,,https://doi.org/10.31462/jseam.2025.01013030,,,,,,,2025-3-27,"Yılmaz, Yılmaz"
10.1021/acsnano.5c00940,high entropy alloys spall strength,Catalytic Activation Function of Noble-Metal-Free High-Entropy Alloy for Enhancing SnO<sub>2</sub> Acetone Detection Capability,ACS Nano,,,,https://doi.org/10.1021/acsnano.5c00940,,,,,,,2025-3-27,"Ou, Wang, Zhiheng, Ma, Zhenggang, Xue, Muyu, Yan, Bao-Li, An, Yongmei, Zhao, Jiaqiang, Xu, Xiaohong, Wang"
10.56028/aetr.13.1.1100.2025,high entropy alloys spall strength,AHP-Entropy Integrated Evaluation Model for Olympic Sports Discipline Selection: Enhancing Decision-Making with Multi-Criteria Analysis,Advances in Engineering Technology Research,,,,https://doi.org/10.56028/aetr.13.1.1100.2025,,,,,,,2025-3-27,"Yuankai, Wang, WeiPing, Li, Renyuehan, Li"
10.1088/1361-6463/adc275,high entropy alloys spall strength,High operating temperature (&gt; 200 °C) InAs/GaAs quantum-dot laser with co-doping technique,Journal of Physics D: Applied Physics,,,,https://doi.org/10.1088/1361-6463/adc275,,,,,,,2025-3-27,"Jae-Seong, Park, Huiwen, Deng, Shujie, Pan, Hexing, Wang, Yangqian, Wang, Jiajing, Yuan, Xuanchang, Zhang, Haotian, Zeng, Hui, Jia, Manyu, Dang, Pawan, Mishra, George, Jandu, Siming, Chen, Peter M, Smowton, Alwyn, Seeds, Huiyun, Liu, Mingchu, Tang"
10.1007/s00181-025-02732-1,high entropy alloys spall strength,Effectiveness of the Science without Borders program in high qualification and internationalization of Brazilian higher education,Empirical Economics,,,,https://doi.org/10.1007/s00181-025-02732-1,,,,,,,2025-3-27,"Gerrio dos Santos, Barbosa, Aléssio Tony Cavalcanti de, Almeida, Wallace Patrick Santos de, Farias Souza, Jesús Pascual, Mena Chalco"
10.3389/fpubh.2025.1476782,high entropy alloys spall strength,A hurdle and negative binomial model approach to analyzing the gender differences in diagnostic imaging utilization under high-deductible health plans,Frontiers in Public Health,,,,https://doi.org/10.3389/fpubh.2025.1476782,,,,,,,2025-3-27,"Qingyu, Hu, Sarah, Zheng"
10.3390/ma18071509,high entropy alloys spall strength,In-Situ Monitoring and Control of Additive Friction Stir Deposition,Materials,,,,https://doi.org/10.3390/ma18071509,,,,,,,2025-3-27,"Evren, Yasa, Ozgur, Poyraz, Khoa, Do, Anthony, Molyneux, James, McManus, James, Hughes"
10.17509/jsl.v7i3.73921,high entropy alloys spall strength,Feasibility of Electronic Magazine Learning Media on the Subtopic of Abnormalities and Disorders in the Circulatory System for 11th-Grade High School Students,Journal of Science Learning,,,,https://doi.org/10.17509/jsl.v7i3.73921,,,,,,,2025-3-27,"Nurul, Hayati, Ruqiah Ganda Putri, Panjaitan, Andi Besse, Tenriawaru, Dai, Yixuan"
10.1364/oe.555476,high entropy alloys spall strength,1.6-Tbps low-power linear-drive high-density optical interface for machine learning/artificial intelligence,Optics Express,,,,https://doi.org/10.1364/oe.555476,,,,,,,2025-3-27,"Guilhem, de Valicourt, Pete, Pupalaikis, Randy, Giles, Marco, Lamponi, Lukas, Elsinger, Shawn, Liu, Brett, Sawyer, Jon, Proesel, Son Thai, Le, Eugene, Ho, Karen, Liu, Zhiqui, Zhu, Steve, Corteselli, Laurent, Alloine, Chris, Daunt, Mark, Ferriss, Behzad, Rahmani, Fred, Warning, Ashok, Bruno, Siamak, Abbaslou, Mehdi, Zaman, Zeyu, Pan, George, Fischer, Gannon, Reichert, John, George, Utku, Alakusu, Jeb, Binkley, Issac, Martinez, Karel, van Acoleyen, Faezeh, Fesharaki, Suzanne, Paul, Vaishnavi, Karra, Tu, Nguyen, Nikitha, Machineni, Andrew, Sullivan, Daniel, Assumpcao, Peter, Winzer"
10.56028/aetr.13.1.1326.2025,high entropy alloys spall strength,Sustainable high-powered Computing: A Comprehensive Framework for Quantifying and Mitigating Environmental Impacts,Advances in Engineering Technology Research,,,,https://doi.org/10.56028/aetr.13.1.1326.2025,,,,,,,2025-3-27,"Ziyi, Xu, Fangzhou, Li, Yibin, Cao, Yilin, Guo"
10.3390/ma18071499,high entropy alloys spall strength,"Stress-Induced Magnetic Anisotropy in Fe-Based Amorphous/Nanocrystalline Alloys: Mechanisms, Advances and Challenges",Materials,,,,https://doi.org/10.3390/ma18071499,,,,,,,2025-3-27,"Jianqiang, Zhang, Yanjun, Qin, Xiaobin, Liu, Yuxiang, Zhao, Wenqiang, Dang, Xiaozhen, Fan, Xinyi, Chen, Yuanrong, Yu, Zixuan, Yang, Shipeng, Gao, Duanqiang, Wu, Yunzhang, Fang"
10.3390/jmse13040675,high entropy alloys spall strength,Multi-Channel Underwater Acoustic Signal Analysis Using Improved Multivariate Multiscale Sample Entropy,Journal of Marine Science and Engineering,,,,https://doi.org/10.3390/jmse13040675,,,,,,,2025-3-27,"Jing, Zhou, Yaan, Li, Mingzhou, Wang"
10.1089/ham.2024.0132,high entropy alloys spall strength,The Course of Ductus Arteriosus from the Neonatal Period to Childhood in a Moderate Altitude Region,High Altitude Medicine &amp; Biology,,,,https://doi.org/10.1089/ham.2024.0132,,,,,,,2025-3-27,"Serdar, Epçaçan, Emrah, Şişli, Yasemin Nuran, Dönmez, Şeyma, Memur"
10.2174/0115734056344839250120045737,high entropy alloys spall strength,A Comparison of the Diagnostic Value of Multiorgan Point-of-care Ultrasound between High-risk and Medium-to-low-risk Pulmonary Embolism Cases,Current Medical Imaging Reviews,,,,https://doi.org/10.2174/0115734056344839250120045737,,,,,,,2025-3-27,"Weihua, Wu, Zhenfei, Yu, Kang, Cheng, Manqiong, Xie, Shunjin, Fang, Jianfeng, Zhu"
10.3389/fphys.2025.1492446,high entropy alloys spall strength,Respiratory muscle training improves aerobic capacity and respiratory muscle strength in youth wrestlers,Frontiers in Physiology,,,,https://doi.org/10.3389/fphys.2025.1492446,,,,,,,2025-3-27,"Mehmet Ismail, Tosun, Erkan, Demirkan, Abdurrahim, Kaplan, Yasemin, Ari Yilmaz, Irem, Eker Arici, Michael, Favre, Veysi, Aslan, Mehmet, Kutlu"
10.33474/jpm.v11i1.23382,high entropy alloys spall strength,Improving Understanding of Mathematical Concepts Through Contextual Teaching and Learning (CTL): A Case Study at Junior High School 14 Pematangsiantar,Jurnal Pendidikan Matematika (JPM),,,,https://doi.org/10.33474/jpm.v11i1.23382,,,,,,,2025-3-27,"Putri, Nazwa, Dian Elita, Apriani, Gusti Magdalena Br., Siburian, Romaulika, Situmorang, Septri Amelia, Simamora, Yarti Melvina, Rambe, Yesnita, Aprilia, Budi Halomoan, Siregar"
10.12982/osr.2025.042,high entropy alloys spall strength,Ion-releasing Resin Composites as Clear Aligner Attachments: Comparison of Caries-inhibition Effect and Shear Bond Strength to Ename,Oral Sciences Reports,,,,https://doi.org/10.12982/osr.2025.042,,,,,,,2025-3-27,"Pawee, Petapa, Supassara, Sirabanchongkran, Montri, Chantaramungkorn, Sitthikorn, Kunawarote"
10.3390/s25072102,high entropy alloys spall strength,Vehicle Trajectory Reconstruction Method for Urban Arterial Roads Based on Multi-Source Data Fusion,Sensors,,,,https://doi.org/10.3390/s25072102,,,,,,,2025-3-27,"Zhanhang, Shi, Dong, Guo, Lili, Bian, Yvbin, Liu, Bin, Zhou, Feng, Sun"
10.3390/cryst15040317,high entropy alloys spall strength,Gemological Characteristics and Spectral Characteristics of Grossular from Mt. Bozhushan in Southeast Yunnan Province,Crystals,,,,https://doi.org/10.3390/cryst15040317,,,,,,,2025-3-27,"Liu-Run-Xuan, Chen, Qiu-Yun, Song, Xiao-Qi, Yang, Xian-Chao, Chen, Ruo-Han, Zuo, Xue-Long, Liu, Shi-Tao, Zhang, Long-Fei, Gui, Jie-Hu, Zhou, Bo-De, Lu"
10.21556/edutec.2025.91.3741,high entropy alloys spall strength,Procesos de transformación digital en instituciones de educación superior musical,"Edutec, Revista Electrónica de Tecnología Educativa",,,,https://doi.org/10.21556/edutec.2025.91.3741,,,,,,,2025-3-27,"Núria, Sempere Comas, Mercè, Gisbert Cervera"
10.56028/aetr.13.1.1272.2025,high entropy alloys spall strength,Sustainable High-Performance Computing: Assessing Environmental Impacts and Future Strategies,Advances in Engineering Technology Research,,,,https://doi.org/10.56028/aetr.13.1.1272.2025,,,,,,,2025-3-27,"Maxime, Chevillard, Yu, Qiu, Kamiya, Mika, Chenghan, Li"
10.51574/ijrer.v4i2.3008,high entropy alloys spall strength,Development of Learning Media Model for Creating Three-Dimensional Applied Art Works Based on Flipbooks in High School,ETDC: Indonesian Journal of Research and Educational Review,,,,https://doi.org/10.51574/ijrer.v4i2.3008,,,,,,,2025-3-27,"Dian, Arwini, Tangsi, Agussalim, Djirong"
10.5802/jep.295,high entropy alloys spall strength,Minimal volume entropy and fiber growth,Journal de l’École polytechnique — Mathématiques,,,,https://doi.org/10.5802/jep.295,,,,,,,2025-3-27,"Ivan, Babenko, Stéphane, Sabourau"
10.1002/smll.202501247,high entropy alloys spall strength,Enhancement of High‐Temperature Energy Storage in PEI Dielectrics Through Dual‐Function Scattering/Trap Layers,Small,,,,https://doi.org/10.1002/smll.202501247,,,,,,,2025-3-27,"Zhaotong, Meng, Zhiqiang, Wang, Tiandong, Zhang, Changhai, Zhang, Weixing, Li, Tongqin, Zhang, Jiaqi, Zhang, Qingguo, Chi"
10.1080/10667857.2025.2485218,high entropy alloys spall strength,Understanding serrated grain boundaries in the context of strength-toughness combination in ultrahigh-strength maraging steel,Materials Technology,,,,https://doi.org/10.1080/10667857.2025.2485218,,,,,,,2025-3-27,"R. D. K., Misra"
10.1177/21651434251328580,high entropy alloys spall strength,Predictors of Postsecondary Education and High School Exit for Autistic Youth,Career Development and Transition for Exceptional Individuals,,,,https://doi.org/10.1177/21651434251328580,,,,,,,2025-3-27,"Katherine R., Brendli Brown, Hassan, Enayati, Leslie, Shaw"
10.1007/jhep03(2025)201,high entropy alloys spall strength,The instability of low-temperature black holes in gauged $$ \mathcal{N} $$ = 8 supergravity,Journal of High Energy Physics,,,,https://doi.org/10.1007/jhep03(2025)201,,,,,,,2025-3-27,"Andrés, Anabalón, Stefano, Maurelli, Marcelo, Oyarzo, Mario, Trigiante"
10.3390/s25072128,high entropy alloys spall strength,KT-SRAF-LVD-Based Signal Coherent Integration Method for High-Speed Target Detecting in Airborne Radar,Sensors,,,,https://doi.org/10.3390/s25072128,,,,,,,2025-3-27,"Wenwen, Xu, Yuhang, Wang, Jianyin, Cao, Hao, Wang"
10.53469/jerp.2025.07(03).12,high entropy alloys spall strength,Research on the Establishment and Management of High - skilled Talent Teams in Urban Rail Transit Enterprises,Journal of Educational Research and Policies,,,,https://doi.org/10.53469/jerp.2025.07(03).12,,,,,,,2025-3-27,"Yefei, Wang"
10.3390/coatings15040396,high entropy alloys spall strength,The Design and Preparation of New Fe(21-x)CoNiCuAlTix High-Entropy-Alloy Wear- and Corrosion-Resistant Coatings and an Investigation of Their Performance,Coatings,,,,https://doi.org/10.3390/coatings15040396,,,,,,,2025-3-27,"Chun, Guo, Guangcan, Huang, Ruizhang, Hu, Qingcheng, Lin, Xinyu, Zhang, Wenqing, Li, Linting, Chen"
10.1007/s10755-025-09781-5,high entropy alloys spall strength,Overlapping Demographic Backgrounds and Higher Educational Attainment: Measurement and Policy Implications,Innovative Higher Education,,,,https://doi.org/10.1007/s10755-025-09781-5,,,,,,,2025-3-27,"Greta, Winograd"
10.47191/ijsshr/v8-i3-45,high entropy alloys spall strength,Applying the Cornell Note-Taking Method to Enhance Reading Comprehension for High School Students,International Journal of Social Science and Human Research,,,,https://doi.org/10.47191/ijsshr/v8-i3-45,,,,,,,2025-3-27,"Dang Khanh, Linh, Pham Trung, Kien"
10.1021/acs.iecr.4c04757,high entropy alloys spall strength,High-Performance Engineered ZIF-67@PES Beads for Uranium Extraction from Aqueous Solutions,Industrial &amp; Engineering Chemistry Research,,,,https://doi.org/10.1021/acs.iecr.4c04757,,,,,,,2025-3-27,"Krishan Kant, Singh, Gourab, Karmakar, Pallavi, Singhal, Adish, Tyagi, Amit, Kanjilal, Kamlesh K., Bairwa, Avesh K., Tyagi"
10.5194/acp-25-3687-2025,high entropy alloys spall strength,In situ vertical observations of the layered structure of air pollution in a continental high-latitude urban boundary layer during winter,Atmospheric Chemistry and Physics,,,,https://doi.org/10.5194/acp-25-3687-2025,,,,,,,2025-3-27,"Roman, Pohorsky, Andrea, Baccarini, Natalie, Brett, Brice, Barret, Slimane, Bekki, Gianluca, Pappaccogli, Elsa, Dieudonné, Brice, Temime-Roussel, Barbara, D'Anna, Meeta, Cesler-Maloney, Antonio, Donateo, Stefano, Decesari, Kathy S., Law, William R., Simpson, Javier, Fochesatto, Steve R., Arnold, Julia, Schmale"
10.3389/fmicb.2025.1545877,high entropy alloys spall strength,High throughput construction of species characterized bacterial biobank for functional bacteria screening: demonstration with GABA-producing bacteria,Frontiers in Microbiology,,,,https://doi.org/10.3389/fmicb.2025.1545877,,,,,,,2025-3-27,"Yanci, Qiu, Dingding, Fan, Jianxin, Wang, Xiaoxue, Zhou, Xin, Teng, Chitong, Rao"
10.1002/adma.202415411,high entropy alloys spall strength,Dielectric‐Tailored Space Charge Layer and Ion Coordination Structure for High‐Voltage Polymer All‐Solid‐State Lithium Batteries,Advanced Materials,,,,https://doi.org/10.1002/adma.202415411,,,,,,,2025-3-27,"Guanyou, Xiao, Ke, Yang, Yong, Qiu, Peiran, Shi, Guiming, Zhong, Xufei, An, Yuetao, Ma, Likun, Chen, Shaoke, Guo, Jinshuo, Mi, Zhuo, Han, Tingzheng, Hou, Hao, Yan, Yun, Tian, Xu, Zhang, Yidan, Cao, Ming, Liu, Zhen, Zhou, Yan‐Bing, He"
10.37547/tajmspr/volume07issue03-17,high entropy alloys spall strength,Unraveling the Neurobiological Underpinnings of OCD,The American Journal of Medical Sciences and Pharmaceutical Research,,,,https://doi.org/10.37547/tajmspr/volume07issue03-17,,,,,,,2025-3-27,"Shekoian, Marianna"
10.18421/sar81-08,high entropy alloys spall strength,Analysis of Scientific Literacy Ability Based on Energy Conservation Socio-Scientific Issues (ECSSI) of High School Students,SAR Journal - Science and Research,,,,https://doi.org/10.18421/sar81-08,,,,,,,2025-3-27,"Fica Kartika Ratnaning, Santoso, Budi, Jatmiko, Titin, Sunarti, Muhammad, Satriawan"
10.1007/jhep03(2025)199,high entropy alloys spall strength,DW-genesis: baryon number from domain wall network collapse,Journal of High Energy Physics,,,,https://doi.org/10.1007/jhep03(2025)199,,,,,,,2025-3-27,"Alberto, Mariotti, Xander, Nagels, Aäron, Rase, Miguel, Vanvlasselaer"
10.1007/s00339-025-08450-w,high entropy alloys spall strength,"Innovative high sensitivity, selectivity, and low birefringence limit based blood cell detection in terahertz spectrum with octagonal core refractive index sensing",Applied Physics A,,,,https://doi.org/10.1007/s00339-025-08450-w,,,,,,,2025-3-27,"A. H. M., Iftekharul Ferdous, Kayab, Khandakar, Sakhawat, Hossain, Khalid Sifulla, Noor, Mahmoud M. A., Eid, Ahmed Nabih Zaki, Rashed"
10.1080/23311975.2025.2482025,high entropy alloys spall strength,Effect of communication in talent management practice on non-high potential outcomes,Cogent Business &amp; Management,,,,https://doi.org/10.1080/23311975.2025.2482025,,,,,,,2025-3-27,"Maman, Alimansyah, Yoshi, Takahashi"
